episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
40.0,-38090.0,-23572.448979591838,3921.591836734694,9,8500,False,198500,49,23,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-28-31,1591993711,10.703704118728638,289.1692645549774,30139,nid03824,10.236.16.120,289.1692645549774,198500,23,198500,198500,3970,0,1.85,2.9,222.441,23.421,nan,nan,584.741,397,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23572.448979591838,3921.591836734694,0,8500,False,207000,49,24,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-28-42,1591993722,11.11136770248413,300.28063225746155,30139,nid03824,10.236.16.120,300.28063225746155,207000,24,207000,207000,4140,0,1.9333333333333333,2.9,239.598,22.671,nan,nan,578.662,414,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23572.448979591838,3921.591836734694,0,8000,False,215000,49,25,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-28-53,1591993733,11.215438604354858,311.4960708618164,30139,nid03824,10.236.16.120,311.4960708618164,215000,25,215000,215000,4304,0,1.875,2.9,248.18200000000002,22.227,nan,nan,588.851,430,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-22985.882352941175,3836.2549019607845,2,8000,False,223000,51,26,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-29-05,1591993745,11.575134754180908,323.0712056159973,30139,nid03824,10.236.16.120,323.0712056159973,223000,26,223000,223000,4469,0,1.811764705882353,2.9,240.961,24.056,nan,nan,625.794,446,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-22792.115384615383,3802.0576923076924,1,8000,False,231000,52,27,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-29-16,1591993756,10.991472005844116,334.06267762184143,30139,nid03824,10.236.16.120,334.06267762184143,231000,27,231000,231000,4621,0,1.8133333333333332,2.9,238.643,22.711000000000002,nan,nan,604.691,462,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-22792.115384615383,3802.0576923076924,0,8000,False,239000,52,28,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-29-28,1591993768,11.71193242073059,345.774610042572,30139,nid03824,10.236.16.120,345.774610042572,239000,28,239000,239000,4788,0,1.7764705882352942,2.9,230.223,22.304000000000002,nan,nan,604.2860000000001,478,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-22854.33962264151,3805.7924528301887,1,8500,False,247500,53,29,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-29-40,1591993780,11.731751441955566,357.5063614845276,30139,nid03824,10.236.16.120,357.5063614845276,247500,29,247500,247500,4957,0,1.7529411764705882,2.9,248.999,22.615000000000002,nan,nan,649.72,495,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23324.262295081968,3831.2622950819673,8,7500,False,255000,61,30,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-29-50,1591993790,10.394047737121582,367.90040922164917,30139,nid03824,10.236.16.120,367.90040922164917,255000,30,255000,255000,5102,0,1.7199999999999998,2.9,261.47700000000003,21.561,nan,nan,678.671,510,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23593.53846153846,3841.646153846154,4,8500,False,263500,65,31,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-30-02,1591993802,11.642465591430664,379.54287481307983,30139,nid03824,10.236.16.120,379.54287481307983,263500,31,263500,263500,5276,0,1.8375000000000001,2.9,252.751,20.951,nan,nan,620.071,527,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23593.53846153846,3841.646153846154,0,8000,False,271500,65,32,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-30-13,1591993813,10.49514126777649,390.0380160808563,30139,nid03824,10.236.16.120,390.0380160808563,271500,32,271500,271500,5430,0,1.8333333333333333,2.9,270.436,22.405,nan,nan,637.635,543,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
40.0,-38090.0,-23593.53846153846,3841.646153846154,0,7500,False,279000,65,33,54004d8288a14dfc99ff6ed56d1ef713,2020-06-12_20-30-23,1591993823,10.62852168083191,400.66653776168823,30139,nid03824,10.236.16.120,400.66653776168823,279000,33,279000,279000,5589,0,1.8266666666666667,2.96,269.442,24.218,nan,nan,636.343,558,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
