episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,info/num_steps_trained,info/num_steps_sampled,info/num_weight_syncs,info/num_steps_replayed,perf/cpu_util_percent,perf/ram_util_percent,info/timing_breakdown/optimizer_step_time_ms,info/timing_breakdown/learner_grad_time_ms,info/timing_breakdown/learner_load_time_ms,info/timing_breakdown/learner_load_wait_time_ms,info/timing_breakdown/learner_dequeue_time_ms,info/learner_queue/size_count,info/learner_queue/size_mean,info/learner_queue/size_std,info/learner_queue/size_quantiles
12260.0,-37330.0,-7573.076923076923,3747.153846153846,0,2500,False,58000,13,23,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-16-53,1591989413,11.859054565429688,290.1439187526703,70590,nid03826,10.236.16.110,290.1439187526703,58000,23,58000,58000,1165,0,0.6529411764705882,2.5,217.899,21.681,nan,nan,2496.709,116,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12260.0,-37330.0,-7573.076923076923,3747.153846153846,0,2500,False,60500,13,24,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-17-05,1591989425,11.98237657546997,302.12629532814026,70590,nid03826,10.236.16.110,302.12629532814026,60500,24,60500,60500,1211,0,0.6764705882352942,2.5,229.46,21.933,nan,nan,2577.681,121,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-6127.857142857143,3765.214285714286,1,2000,False,62500,14,25,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-17-17,1591989437,11.91762900352478,314.04392433166504,70590,nid03826,10.236.16.110,314.04392433166504,62500,25,62500,62500,1257,0,0.6411764705882353,2.5,226.354,22.068,nan,nan,2590.186,125,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-4944.666666666667,3780.866666666667,1,2500,False,65000,15,26,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-17-28,1591989448,11.694836378097534,325.7387607097626,70590,nid03826,10.236.16.110,325.7387607097626,65000,26,65000,65000,1301,0,0.6705882352941177,2.5,228.822,21.523,nan,nan,2615.684,130,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-3893.125,3794.5625,1,2000,False,67000,16,27,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-17-41,1591989461,12.356111526489258,338.09487223625183,70590,nid03826,10.236.16.110,338.09487223625183,67000,27,67000,67000,1347,0,0.6470588235294118,2.5,222.903,21.574,nan,nan,2614.674,134,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-3024.1176470588234,3806.6470588235293,1,2500,False,69500,17,28,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-17-53,1591989473,12.076946258544922,350.17181849479675,70590,nid03826,10.236.16.110,350.17181849479675,69500,28,69500,69500,1391,0,0.6555555555555554,2.5,244.148,22.193,nan,nan,2660.2670000000003,139,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-3024.1176470588234,3806.6470588235293,0,2000,False,71500,17,29,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-18-05,1591989485,12.332154989242554,362.5039734840393,70590,nid03826,10.236.16.110,362.5039734840393,71500,29,71500,71500,1436,0,0.6588235294117648,2.5,201.66400000000002,21.739,nan,nan,2702.945,143,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-3024.1176470588234,3806.6470588235293,0,2500,False,74000,17,30,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-18-18,1591989498,12.344813346862793,374.8487868309021,70590,nid03826,10.236.16.110,374.8487868309021,74000,30,74000,74000,1480,0,0.6444444444444444,2.5,248.518,23.828,nan,nan,2710.415,148,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12660.0,-37330.0,-3024.1176470588234,3806.6470588235293,0,2000,False,76000,17,31,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-18-30,1591989510,11.698796272277832,386.54758310317993,70590,nid03826,10.236.16.110,386.54758310317993,76000,31,76000,76000,1521,0,0.65,2.5,225.75900000000001,24.026,nan,nan,2784.753,152,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
12960.0,-37330.0,-2136.1111111111113,3817.3888888888887,1,2000,False,78000,18,32,290c7a0d9e8b4c5f8d89e73023b14207,2020-06-12_19-18-42,1591989522,12.203546047210693,398.7511291503906,70590,nid03826,10.236.16.110,398.7511291503906,78000,32,78000,78000,1564,0,0.6444444444444444,2.5,140.95000000000002,23.564,nan,nan,2844.685,156,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
